Time	Latitude	Longitude	Alt.(M)	Dist.(M)	HR (Bpm)	Cadence	Speed
8:18:42 PM	49.26873322	-123.1889575	-9	1169.560059	162	103	8.479000092
8:18:43 PM	49.26873825	-123.1890761	-9	1178.300049	167	102	8.512999535
8:18:44 PM	49.26874403	-123.1891923	-9	1186.449951	167	102	8.546999931
8:18:50 PM	49.26876716	-123.1899017	-9.399999619	1237.650024	169	102	8.581000328
8:18:51 PM	49.26877085	-123.1900237	-10	1246.079956	169	103	8.546999931
8:18:52 PM	49.26877303	-123.1901441	-10.39999962	1254.47998	169	102	8.512999535
8:18:54 PM	49.26878007	-123.1903761	-11.19999981	1271.280029	171	100	8.347000122
8:19:00 PM	49.26880077	-123.1910523	-11.19999981	1320.98999	176	98	8.218999863
8:19:01 PM	49.26880346	-123.1911659	-11.19999981	1329.189941	179	98	8.095999718
8:19:02 PM	49.2688058	-123.1912759	-11.19999981	1337.339966	183	97	8.126000404
8:19:03 PM	49.2688074	-123.1913854	-11.19999981	1345.26001	183	98	8.187999725
8:19:04 PM	49.26880958	-123.1914933	-11.19999981	1353.449951	171	97	8.156999588
8:19:05 PM	49.26881318	-123.1916043	-11.19999981	1361.459961	171	97	8.156999588
8:19:08 PM	49.26882081	-123.191929	-11.19999981	1385.709961	176	95	8.027999878
8:19:09 PM	49.26882198	-123.1920351	-11.19999981	1393.599976	176	93	7.881000042
8:19:16 PM	49.26881821	-123.1927594	-11.19999981	1446.839966	172	101	7.443999767
8:19:18 PM	49.26881896	-123.1929536	-11.19999981	1461.579956	160	100	7.342999935
8:19:19 PM	49.26882156	-123.1930521	-11.19999981	1468.949951	155	100	7.293000221
8:19:20 PM	49.2688219	-123.1931517	-11.19999981	1476.079956	150	100	7.268000126
8:19:21 PM	49.2688229	-123.1932504	-11.19999981	1483.420044	147	100	7.293000221
8:19:22 PM	49.26882533	-123.1933476	-10.80000019	1490.630005	144	99	7.243999958
8:19:23 PM	49.26882818	-123.1934442	-10.39999962	1497.880005	144	98	7.195000172
8:19:24 PM	49.26883112	-123.1935389	-10	1504.969971	144	97	7.147999763
8:19:25 PM	49.26883413	-123.1936312	-9.600000381	1512.109985	144	97	7.077000141
8:19:26 PM	49.26883564	-123.1937199	-9	1519.339966	143	96	6.962999821
8:19:29 PM	49.26883799	-123.1939885	-9	1539.880005	140	93	6.808000088
8:19:36 PM	49.26884813	-123.1946246	-8.600000381	1586.939941	139	102	6.681000233
8:19:37 PM	49.26884922	-123.1947153	-8.199999809	1593.469971	139	101	6.598999977
8:19:38 PM	49.26885249	-123.1948064	-7.599999905	1599.849976	139	101	6.524000168
8:19:39 PM	49.26885693	-123.1948961	-7.199999809	1606.5	139	100	6.544000149
