Time	 Latitude 	 Longitude 	 Alt.(M) 	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 
8:55:11 PM	 49.279343 	 (123.241535)		 12,323.81 	135	68	 5.54 
8:55:12 PM	 49.279343 	 (123.241601)		 12,329.16 	136	68	 5.35 
8:55:13 PM	 49.279344 	 (123.241672)		 12,334.54 	137	68	 5.38 
8:55:14 PM	 49.279347 	 (123.241750)		 12,339.85 	138	67	 5.31 
8:55:15 PM	 49.279347 	 (123.241821)		 12,345.21 	139	67	 5.36 
8:55:16 PM	 49.279346 	 (123.241890)		 12,350.51 	140	67	 5.30 
8:55:17 PM	 49.279349 	 (123.241957)		 12,355.82 	140	66	 5.31 
8:55:18 PM	 49.279353 	 (123.242030)		 12,361.15 	141	67	 5.33 
8:55:19 PM	 49.279351 	 (123.242099)		 12,366.53 	142	67	 5.38 
8:55:20 PM	 49.279346 	 (123.242186)		 12,371.89 	142	67	 5.36 
8:55:21 PM	 49.279340 	 (123.242272)		 12,377.37 	143	69	 5.48 
8:55:22 PM	 49.279337 	 (123.242352)		 12,382.89 	144	73	 5.52 
8:55:23 PM	 49.279336 	 (123.242428)		 12,388.03 	144	78	 5.14 
8:55:24 PM	 49.279338 	 (123.242498)		 12,392.96 	145	78	 4.93 
8:55:25 PM	 49.279340 	 (123.242562)		 12,397.84 	145	77	 4.88 
8:55:26 PM	 49.279342 	 (123.242621)		 12,402.67 	146	78	 4.83 
8:55:27 PM	 49.279345 	 (123.242679)		 12,407.60 	146	78	 4.93 
8:55:28 PM	 49.279347 	 (123.242729)		 12,412.61 	147	79	 5.01 
8:55:29 PM	 49.279346 	 (123.242786)		 12,417.54 	147	78	 4.93 
8:55:30 PM	 49.279347 	 (123.242848)		 12,422.49 	147	78	 4.95 
8:55:31 PM	 49.279343 	 (123.242918)		 12,427.48 	148	80	 4.99 
8:55:32 PM	 49.279336 	 (123.242978)		 12,432.50 	148	79	 5.02 
8:55:33 PM	 49.279321 	 (123.243044)		 12,437.45 	148	78	 4.95 
8:55:34 PM	 49.279319 	 (123.243112)		 12,442.34 	148	77	 4.89 
8:55:35 PM	 49.279303 	 (123.243173)		 12,447.13 	149	76	 4.79 
8:55:36 PM	 49.279289 	 (123.243235)		 12,451.86 	149	76	 4.73 
8:55:37 PM	 49.279275 	 (123.243297)		 12,456.63 	149	77	 4.77 
8:55:38 PM	 49.279262 	 (123.243364)		 12,461.48 	149	77	 4.85 
8:55:39 PM	 49.279244 	 (123.243435)		 12,466.31 	149	77	 4.83 
8:55:40 PM	 49.279223 	 (123.243505)		 12,471.11 	149	76	 4.80 
8:55:41 PM	 49.279202 	 (123.243567)		 12,475.91 	149	76	 4.80 
8:55:42 PM	 49.279181 	 (123.243627)		 12,480.69 	149	76	 4.78 
8:55:43 PM	 49.279157 	 (123.243683)		 12,485.49 	150	77	 4.80 
8:55:44 PM	 49.279131 	 (123.243733)		 12,490.34 	149	77	 4.85 
8:55:45 PM	 49.279108 	 (123.243787)		 12,495.19 	150	77	 4.85 
8:55:46 PM	 49.279080 	 (123.243836)		 12,500.13 	150	79	 4.94 
8:55:47 PM	 49.279054 	 (123.243885)		 12,505.10 	150	79	 4.97 
8:55:48 PM	 49.279050 	 (123.243947)		 12,510.13 	150	84	 5.03 
8:55:49 PM	 49.279031 	 (123.243996)		 12,515.40 	149	84	 5.27 
8:55:50 PM	 49.279008 	 (123.244044)		 12,520.76 	150	96	 5.36 
8:55:51 PM	 49.278983 	 (123.244093)		 12,526.07 	150	93	 5.31 
8:55:52 PM	 49.278953 	 (123.244144)		 12,531.45 	150	95	 5.38 
8:55:53 PM	 49.278928 	 (123.244204)		 12,536.82 	150	94	 5.37 
8:55:54 PM	 49.278899 	 (123.244258)		 12,542.18 	150	95	 5.36 
8:55:56 PM	 49.278857 	 (123.244376)		 12,554.07 	150	93	 5.95 
8:55:57 PM	 49.278834 	 (123.244432)		 12,559.11 	150	90	 5.04 
8:55:58 PM	 49.278807 	 (123.244479)		 12,564.21 	150	91	 5.10 
8:55:59 PM	 49.278771 	 (123.244529)		 12,569.44 	150	90	 5.23 
8:56:00 PM	 49.278724 	 (123.244588)		 12,574.58 	150	89	 5.14 
8:56:01 PM	 49.278672 	 (123.244654)		 12,579.62 	150	86	 5.04 
8:56:02 PM	 49.278666 	 (123.244741)		 12,584.57 	150	85	 4.95 
8:56:03 PM	 49.278642 	 (123.244816)		 12,589.38 	150	81	 4.81 
8:56:04 PM	 49.278611 	 (123.244875)		 12,594.00 	150	81	 4.62 
8:56:05 PM	 49.278586 	 (123.244937)		 12,598.50 	150	78	 4.50 
8:56:06 PM	 49.278563 	 (123.244995)		 12,602.84 	150	84	 4.34 
8:56:07 PM	 49.278546 	 (123.245042)		 12,606.98 	150	81	 4.14 
8:56:08 PM	 49.278527 	 (123.245086)		 12,611.03 	150	81	 4.05 
8:56:09 PM	 49.278513 	 (123.245135)		 12,615.06 	150	80	 4.03 
8:56:10 PM	 49.278497 	 (123.245188)		 12,619.05 	150	79	 3.99 
8:56:11 PM	 49.278481 	 (123.245238)		 12,622.98 	150	80	 3.93 
8:56:12 PM	 49.278467 	 (123.245289)		 12,626.92 	150	79	 3.94 
8:56:13 PM	 49.278451 	 (123.245337)		 12,630.84 	151	81	 3.92 
8:56:14 PM	 49.278430 	 (123.245381)		 12,634.86 	151	81	 4.02 
8:56:15 PM	 49.278411 	 (123.245429)		 12,638.87 	151	81	 4.01 
8:56:16 PM	 49.278390 	 (123.245478)		 12,642.90 	151	80	 4.03 
8:56:17 PM	 49.278371 	 (123.245525)		 12,646.89 	151	81	 3.99 
8:56:18 PM	 49.278353 	 (123.245572)		 12,650.88 	151	78	 3.99 
8:56:19 PM	 49.278336 	 (123.245619)		 12,654.74 	152	78	 3.86 
8:56:20 PM	 49.278318 	 (123.245664)		 12,658.59 	152	77	 3.85 
8:56:21 PM	 49.278299 	 (123.245708)		 12,662.43 	152	77	 3.84 
8:56:22 PM	 49.278282 	 (123.245756)		 12,666.26 	152	77	 3.83 
8:56:23 PM	 49.278263 	 (123.245797)		 12,670.12 	152	79	 3.86 
8:56:24 PM	 49.278245 	 (123.245843)		 12,674.00 	153	80	 3.88 
8:56:25 PM	 49.278229 	 (123.245890)		 12,677.98 	153	81	 3.98 
8:56:26 PM	 49.278208 	 (123.245937)		 12,681.99 	153	80	 4.01 
8:56:27 PM	 49.278193 	 (123.245989)		 12,686.00 	153	80	 4.01 
8:56:28 PM	 49.278175 	 (123.246036)		 12,690.00 	153	80	 4.00 
8:56:29 PM	 49.278156 	 (123.246079)		 12,693.97 	153	79	 3.97 
8:56:30 PM	 49.278139 	 (123.246123)		 12,697.90 	153	80	 3.93 
8:56:31 PM	 49.278125 	 (123.246170)		 12,701.83 	154	80	 3.93 
8:56:32 PM	 49.278105 	 (123.246215)		 12,705.82 	154	81	 3.99 
8:56:33 PM	 49.278093 	 (123.246267)		 12,709.85 	154	84	 4.03 
8:56:34 PM	 49.278076 	 (123.246322)		 12,714.05 	155	87	 4.20 
8:56:35 PM	 49.278055 	 (123.246377)		 12,718.40 	155	89	 4.35 
8:56:36 PM	 49.278031 	 (123.246424)		 12,722.79 	155	84	 4.39 
8:56:37 PM	 49.278008 	 (123.246472)		 12,726.99 	155	84	 4.20 
8:56:38 PM	 49.277987 	 (123.246520)		 12,731.15 	155	84	 4.16 
8:56:39 PM	 49.277967 	 (123.246567)		 12,735.30 	155	83	 4.15 
8:56:40 PM	 49.277946 	 (123.246612)		 12,739.44 	155	83	 4.14 
8:56:41 PM	 49.277923 	 (123.246659)		 12,743.68 	155	80	 4.24 
8:56:42 PM	 49.277900 	 (123.246702)		 12,747.60 	156	81	 3.92 
8:56:43 PM	 49.277878 	 (123.246746)		 12,751.65 	156	80	 4.05 
8:56:44 PM	 49.277855 	 (123.246793)		 12,755.70 	156	80	 4.05 
8:56:45 PM	 49.277836 	 (123.246834)		 12,759.71 	156	79	 4.01 
8:56:46 PM	 49.277815 	 (123.246872)		 12,763.76 	156	69	 4.05 
8:56:47 PM	 49.277793 	 (123.246918)		 12,767.73 	156	62	 3.97 
8:56:48 PM	 49.277767 	 (123.246964)		 12,771.52 	156	71	 3.79 
8:56:49 PM	 49.277741 	 (123.247018)		 12,775.88 	156	73	 4.36 
8:56:50 PM	 49.277715 	 (123.247077)		 12,780.58 	157	77	 4.70 
8:56:51 PM	 49.277690 	 (123.247134)		 12,785.46 	157	80	 4.88 
8:56:52 PM	 49.277662 	 (123.247194)		 12,790.49 	157	80	 5.03 
8:56:53 PM	 49.277637 	 (123.247257)		 12,795.51 	157	82	 5.02 
8:56:54 PM	 49.277615 	 (123.247316)		 12,800.58 	158	83	 5.07 
8:56:55 PM	 49.277595 	 (123.247370)		 12,805.50 	158	89	 4.92 
8:56:56 PM	 49.277574 	 (123.247421)		 12,810.09 	158	88	 4.59 
8:56:57 PM	 49.277555 	 (123.247468)		 12,814.55 	159	87	 4.46 
8:56:58 PM	 49.277533 	 (123.247514)		 12,818.83 	159	83	 4.28 
8:56:59 PM	 49.277514 	 (123.247558)		 12,822.94 	159	83	 4.11 
8:57:00 PM	 49.277496 	 (123.247599)		 12,827.00 	160	87	 4.06 
8:57:01 PM	 49.277478 	 (123.247642)		 12,830.87 	160	86	 3.87 
8:57:02 PM	 49.277460 	 (123.247692)		 12,834.67 	160	86	 3.80 
8:57:03 PM	 49.277442 	 (123.247744)		 12,838.52 	160	80	 3.85 
8:57:04 PM	 49.277426 	 (123.247795)		 12,842.41 	160	79	 3.89 
8:57:05 PM	 49.277414 	 (123.247847)		 12,846.35 	160	80	 3.94 
8:57:06 PM	 49.277402 	 (123.247898)		 12,850.33 	159	79	 3.98 
8:57:07 PM	 49.277389 	 (123.247947)		 12,854.33 	159	80	 4.00 
8:57:08 PM	 49.277375 	 (123.247993)		 12,858.29 	159	79	 3.96 
8:57:09 PM	 49.277361 	 (123.248038)		 12,862.24 	159	80	 3.95 
8:57:10 PM	 49.277347 	 (123.248085)		 12,866.21 	159	81	 3.97 
8:57:11 PM	 49.277334 	 (123.248136)		 12,870.31 	159	83	 4.10 
8:57:12 PM	 49.277321 	 (123.248187)		 12,874.44 	159	84	 4.13 
8:57:13 PM	 49.277306 	 (123.248235)		 12,878.57 	158	82	 4.13 
8:57:14 PM	 49.277293 	 (123.248281)		 12,882.67 	158	82	 4.10 
8:57:15 PM	 49.277276 	 (123.248327)		 12,886.75 	158	81	 4.08 
8:57:16 PM	 49.277257 	 (123.248380)		 12,890.78 	158	81	 4.03 
8:57:17 PM	 49.277240 	 (123.248430)		 12,894.82 	158	81	 4.04 
8:57:18 PM	 49.277222 	 (123.248482)		 12,898.89 	159	83	 4.07 
8:57:19 PM	 49.277205 	 (123.248531)		 12,903.01 	158	83	 4.12 
8:57:20 PM	 49.277190 	 (123.248579)		 12,907.14 	158	82	 4.13 
8:57:21 PM	 49.277173 	 (123.248627)		 12,911.26 	158	83	 4.12 
8:57:22 PM	 49.277156 	 (123.248672)		 12,915.34 	158	81	 4.08 
8:57:23 PM	 49.277137 	 (123.248719)		 12,919.34 	158	79	 4.00 
8:57:24 PM	 49.277119 	 (123.248766)		 12,923.31 	158	79	 3.97 
8:57:25 PM	 49.277099 	 (123.248816)		 12,927.30 	158	79	 3.99 
8:57:26 PM	 49.277080 	 (123.248867)		 12,931.21 	158	78	 3.91 
8:57:27 PM	 49.277065 	 (123.248911)		 12,935.13 	157	78	 3.92 
8:57:28 PM	 49.277047 	 (123.248957)		 12,939.03 	158	77	 3.90 
8:57:29 PM	 49.277028 	 (123.249002)		 12,942.87 	157	77	 3.84 
8:57:30 PM	 49.277008 	 (123.249047)		 12,946.77 	157	78	 3.90 
8:57:31 PM	 49.276986 	 (123.249091)		 12,950.64 	157	78	 3.87 
8:57:32 PM	 49.276967 	 (123.249134)		 12,954.53 	157	78	 3.89 
8:57:33 PM	 49.276944 	 (123.249177)		 12,958.43 	157	78	 3.90 
8:57:34 PM	 49.276918 	 (123.249222)		 12,962.34 	157	81	 3.91 
8:57:35 PM	 49.276895 	 (123.249265)		 12,966.34 	157	83	 4.00 
8:57:36 PM	 49.276870 	 (123.249306)		 12,970.46 	157	84	 4.12 
8:57:37 PM	 49.276844 	 (123.249349)		 12,974.64 	156	85	 4.18 
8:57:38 PM	 49.276819 	 (123.249390)		 12,978.88 	156	84	 4.24 
8:57:39 PM	 49.276793 	 (123.249430)		 12,983.03 	157	83	 4.15 
8:57:40 PM	 49.276766 	 (123.249468)		 12,987.14 	157	74	 4.11 
8:57:41 PM	 49.276736 	 (123.249501)		 12,991.16 	157	70	 4.02 
8:57:42 PM	 49.276709 	 (123.249539)		 12,995.22 	157	72	 4.06 
8:57:43 PM	 49.276683 	 (123.249572)		 12,999.32 	156	68	 4.10 
8:57:44 PM	 49.276651 	 (123.249611)		 13,003.11 	156	73	 3.79 
8:57:45 PM	 49.276622 	 (123.249649)		 13,007.30 	156	75	 4.19 
8:57:46 PM	 49.276591 	 (123.249686)		 13,011.65 	156	78	 4.35 
8:57:47 PM	 49.276561 	 (123.249724)		 13,016.19 	156	80	 4.54 
8:57:48 PM	 49.276526 	 (123.249764)		 13,020.78 	157	84	 4.59 
8:57:49 PM	 49.276492 	 (123.249798)		 13,025.50 	157	86	 4.72 
8:57:50 PM	 49.276458 	 (123.249828)		 13,030.24 	157	81	 4.74 
8:57:51 PM	 49.276424 	 (123.249858)		 13,034.77 	157	76	 4.53 
8:57:52 PM	 49.276391 	 (123.249886)		 13,039.18 	157	75	 4.41 
8:57:53 PM	 49.276357 	 (123.249915)		 13,043.49 	158	74	 4.31 
8:57:54 PM	 49.276325 	 (123.249943)		 13,047.83 	158	72	 4.34 
8:57:55 PM	 49.276294 	 (123.249965)		 13,052.03 	158	71	 4.20 
8:57:56 PM	 49.276263 	 (123.249987)		 13,056.05 	158	71	 4.02 
8:57:57 PM	 49.276231 	 (123.250009)		 13,060.07 	158	70	 4.02 
8:57:58 PM	 49.276201 	 (123.250032)		 13,064.06 	159	72	 3.99 
8:57:59 PM	 49.276166 	 (123.250055)		 13,068.25 	159	75	 4.19 
8:58:00 PM	 49.276133 	 (123.250075)		 13,072.47 	159	76	 4.22 
8:58:01 PM	 49.276102 	 (123.250098)		 13,076.73 	159	72	 4.26 
8:58:02 PM	 49.276070 	 (123.250120)		 13,080.76 	159	71	 4.03 
8:58:03 PM	 49.276036 	 (123.250139)		 13,084.77 	159	70	 4.01 
8:58:04 PM	 49.276004 	 (123.250160)		 13,088.77 	159	69	 4.00 
8:58:05 PM	 49.275974 	 (123.250186)		 13,092.70 	159	69	 3.93 
8:58:06 PM	 49.275949 	 (123.250214)		 13,096.63 	159	70	 3.93 
8:58:07 PM	 49.275923 	 (123.250238)		 13,100.62 	159	69	 3.99 
8:58:08 PM	 49.275893 	 (123.250261)		 13,104.59 	158	69	 3.97 
8:58:09 PM	 49.275858 	 (123.250279)		 13,108.48 	158	68	 3.89 
8:58:10 PM	 49.275827 	 (123.250298)		 13,112.35 	158	68	 3.87 
8:58:11 PM	 49.275795 	 (123.250318)		 13,116.19 	158	68	 3.84 
8:58:12 PM	 49.275765 	 (123.250341)		 13,120.04 	158	68	 3.85 
8:58:13 PM	 49.275738 	 (123.250367)		 13,123.92 	158	69	 3.88 
8:58:14 PM	 49.275702 	 (123.250394)		 13,127.91 	158	71	 3.99 
8:58:15 PM	 49.275668 	 (123.250416)		 13,131.94 	158	71	 4.03 
8:58:16 PM	 49.275634 	 (123.250441)		 13,135.99 	158	71	 4.05 
8:58:17 PM	 49.275598 	 (123.250468)		 13,140.05 	158	73	 4.06 
8:58:18 PM	 49.275566 	 (123.250496)		 13,144.22 	158	75	 4.17 
8:58:19 PM	 49.275537 	 (123.250536)		 13,148.50 	158	75	 4.28 
8:58:20 PM	 49.275509 	 (123.250578)		 13,152.78 	158	75	 4.28 
8:58:21 PM	 49.275482 	 (123.250616)		 13,157.07 	158	75	 4.29 
8:58:22 PM	 49.275457 	 (123.250661)		 13,161.38 	157	76	 4.31 
8:58:23 PM	 49.275432 	 (123.250707)		 13,165.72 	157	77	 4.34 
8:58:24 PM	 49.275411 	 (123.250756)		 13,170.09 	157	78	 4.37 
8:58:25 PM	 49.275393 	 (123.250813)		 13,174.51 	158	78	 4.42 
8:58:26 PM	 49.275379 	 (123.250874)		 13,179.04 	158	80	 4.53 
8:58:27 PM	 49.275370 	 (123.250935)		 13,183.57 	158	80	 4.53 
8:58:28 PM	 49.275360 	 (123.250998)		 13,188.12 	158	81	 4.55 
8:58:29 PM	 49.275352 	 (123.251065)		 13,192.74 	157	81	 4.62 
8:58:30 PM	 49.275346 	 (123.251131)		 13,197.33 	157	81	 4.59 
8:58:31 PM	 49.275339 	 (123.251197)		 13,201.93 	157	81	 4.60 
8:58:32 PM	 49.275330 	 (123.251260)		 13,206.54 	158	79	 4.61 
8:58:33 PM	 49.275322 	 (123.251321)		 13,210.97 	158	78	 4.43 
8:58:34 PM	 49.275312 	 (123.251383)		 13,215.44 	157	78	 4.47 
8:58:35 PM	 49.275298 	 (123.251452)		 13,219.88 	157	78	 4.44 
8:58:36 PM	 49.275285 	 (123.251517)		 13,224.34 	157	78	 4.46 
8:58:37 PM	 49.275269 	 (123.251575)		 13,228.74 	157	77	 4.40 
8:58:38 PM	 49.275252 	 (123.251623)		 13,233.13 	157	77	 4.39 
8:58:39 PM	 49.275231 	 (123.251671)		 13,237.48 	157	75	 4.35 
8:58:40 PM	 49.275206 	 (123.251714)		 13,241.80 	157	75	 4.32 
8:58:41 PM	 49.275180 	 (123.251752)		 13,246.03 	157	76	 4.23 
8:58:42 PM	 49.275154 	 (123.251790)		 13,250.32 	157	78	 4.29 
8:58:43 PM	 49.275124 	 (123.251827)		 13,254.79 	157	79	 4.47 
8:58:44 PM	 49.275092 	 (123.251861)		 13,259.30 	156	81	 4.51 
8:58:45 PM	 49.275060 	 (123.251894)		 13,263.93 	157	82	 4.63 
8:58:46 PM	 49.275024 	 (123.251921)		 13,268.57 	156	80	 4.64 
8:58:47 PM	 49.274987 	 (123.251943)		 13,273.08 	156	80	 4.51 
8:58:48 PM	 49.274946 	 (123.251963)		 13,277.65 	156	80	 4.57 
8:58:49 PM	 49.274907 	 (123.251983)		 13,282.19 	156	81	 4.54 
8:58:50 PM	 49.274871 	 (123.252001)		 13,286.76 	156	81	 4.57 
8:58:51 PM	 49.274833 	 (123.252019)		 13,291.46 	156	83	 4.70 
8:58:52 PM	 49.274791 	 (123.252033)		 13,296.18 	156	83	 4.72 
8:58:53 PM	 49.274746 	 (123.252051)		 13,300.94 	156	83	 4.76 
8:58:54 PM	 49.274705 	 (123.252069)		 13,305.73 	156	85	 4.79 
8:58:55 PM	 49.274666 	 (123.252090)		 13,310.51 	156	85	 4.78 
8:58:56 PM	 49.274623 	 (123.252110)		 13,315.36 	157	86	 4.85 
8:58:57 PM	 49.274549 	 (123.252149)		 13,324.06 	156	87	 8.70 
8:58:59 PM	 49.274507 	 (123.252173)		 13,329.04 	157	88	 2.49 
8:59:00 PM	 49.274466 	 (123.252199)		 13,334.03 	156	87	 4.99 
8:59:01 PM	 49.274426 	 (123.252232)		 13,338.98 	157	87	 4.95 
8:59:02 PM	 49.274385 	 (123.252265)		 13,343.94 	156	88	 4.96 
8:59:03 PM	 49.274347 	 (123.252298)		 13,348.93 	157	88	 4.99 
8:59:04 PM	 49.274311 	 (123.252336)		 13,354.01 	157	89	 5.08 
8:59:05 PM	 49.274276 	 (123.252385)		 13,359.12 	157	91	 5.11 
8:59:06 PM	 49.274238 	 (123.252448)		 13,364.35 	157	93	 5.23 
8:59:07 PM	 49.274208 	 (123.252506)		 13,369.70 	157	93	 5.35 
8:59:08 PM	 49.274183 	 (123.252565)		 13,375.14 	157	87	 5.44 
8:59:09 PM	 49.274153 	 (123.252628)		 13,380.67 	157	88	 5.53 
8:59:10 PM	 49.274124 	 (123.252699)		 13,386.33 	157	91	 5.66 
8:59:11 PM	 49.274097 	 (123.252768)		 13,392.06 	157	92	 5.73 
8:59:12 PM	 49.274070 	 (123.252841)		 13,397.89 	157	94	 5.83 
8:59:13 PM	 49.274045 	 (123.252919)		 13,403.84 	157	96	 5.95 
8:59:14 PM	 49.274019 	 (123.253002)		 13,409.92 	158	97	 6.08 
8:59:15 PM	 49.273993 	 (123.253082)		 13,416.09 	158	98	 6.17 
8:59:16 PM	 49.273964 	 (123.253157)		 13,422.27 	158	98	 6.18 
8:59:17 PM	 49.273937 	 (123.253227)		 13,428.44 	159	100	 6.17 
8:59:18 PM	 49.273910 	 (123.253307)		 13,434.73 	159	102	 6.29 
8:59:19 PM	 49.273879 	 (123.253380)		 13,441.14 	158	99	 6.41 
8:59:20 PM	 49.273849 	 (123.253452)		 13,447.66 	158	93	 6.52 
8:59:21 PM	 49.273818 	 (123.253517)		 13,454.20 	159	93	 6.54 
8:59:22 PM	 49.273780 	 (123.253585)		 13,460.74 	159	93	 6.54 
8:59:23 PM	 49.273740 	 (123.253650)		 13,467.33 	159	93	 6.59 
8:59:24 PM	 49.273702 	 (123.253710)		 13,473.93 	159	94	 6.60 
8:59:25 PM	 49.273656 	 (123.253773)		 13,480.53 	159	94	 6.60 
8:59:26 PM	 49.273611 	 (123.253832)		 13,487.20 	159	95	 6.67 
8:59:27 PM	 49.273563 	 (123.253884)		 13,493.93 	160	95	 6.73 
8:59:28 PM	 49.273515 	 (123.253936)		 13,500.61 	160	95	 6.68 
8:59:29 PM	 49.273465 	 (123.253982)		 13,507.27 	159	95	 6.66 
8:59:30 PM	 49.273415 	 (123.254030)		 13,514.00 	160	96	 6.73 
8:59:31 PM	 49.273368 	 (123.254079)		 13,520.85 	160	97	 6.85 
8:59:32 PM	 49.273316 	 (123.254124)		 13,527.82 	160	99	 6.97 
8:59:33 PM	 49.273262 	 (123.254160)		 13,534.76 	160	98	 6.94 
8:59:34 PM	 49.273202 	 (123.254192)		 13,541.68 	160	98	 6.92 
8:59:35 PM	 49.273146 	 (123.254220)		 13,548.62 	160	98	 6.94 
8:59:36 PM	 49.273090 	 (123.254248)		 13,555.50 	160	96	 6.88 
8:59:37 PM	 49.273036 	 (123.254271)		 13,562.31 	160	97	 6.81 
8:59:38 PM	 49.272976 	 (123.254288)		 13,569.08 	160	88	 6.77 
8:59:39 PM	 49.272918 	 (123.254296)		 13,575.91 	160	86	 6.83 
8:59:40 PM	 49.272857 	 (123.254299)		 13,582.79 	160	88	 6.88 
8:59:41 PM	 49.272793 	 (123.254292)		 13,589.74 	160	87	 6.95 
8:59:42 PM	 49.272731 	 (123.254283)		 13,596.70 	160	87	 6.96 
8:59:43 PM	 49.272672 	 (123.254273)		 13,603.58 	160	82	 6.88 
8:59:44 PM	 49.272617 	 (123.254270)		 13,610.20 	161	75	 6.62 
8:59:45 PM	 49.272557 	 (123.254264)		 13,616.85 	161	80	 6.65 
8:59:46 PM	 49.272492 	 (123.254259)		 13,623.79 	161	82	 6.94 
8:59:47 PM	 49.272432 	 (123.254252)		 13,630.85 	161	84	 7.06 
8:59:48 PM	 49.272370 	 (123.254241)		 13,638.19 	162	85	 7.34 
8:59:49 PM	 49.272304 	 (123.254234)		 13,645.68 	162	88	 7.49 
8:59:50 PM	 49.272239 	 (123.254219)		 13,653.14 	162	89	 7.46 
8:59:51 PM	 49.272174 	 (123.254201)		 13,660.75 	163	89	 7.61 
8:59:52 PM	 49.272111 	 (123.254186)		 13,668.43 	163	90	 7.68 
8:59:53 PM	 49.272042 	 (123.254172)		 13,676.04 	163	89	 7.61 
8:59:54 PM	 49.271976 	 (123.254165)		 13,683.78 	164	90	 7.74 
8:59:55 PM	 49.271910 	 (123.254158)		 13,691.58 	164	91	 7.80 
8:59:56 PM	 49.271846 	 (123.254151)		 13,699.27 	164	89	 7.69 
8:59:57 PM	 49.271776 	 (123.254138)		 13,706.98 	165	90	 7.71 
8:59:58 PM	 49.271709 	 (123.254128)		 13,714.64 	165	89	 7.66 
8:59:59 PM	 49.271642 	 (123.254124)		 13,722.25 	165	88	 7.61 
9:00:00 PM	 49.271572 	 (123.254115)		 13,729.80 	166	99	 7.55 
9:00:01 PM	 49.271507 	 (123.254105)		 13,737.29 	166	80	 7.49 
9:00:02 PM	 49.271445 	 (123.254094)		 13,744.33 	166	75	 7.04 
9:00:03 PM	 49.271398 	 (123.254066)		 13,750.89 	166	70	 6.56 
9:00:04 PM	 49.271364 	 (123.254030)		 13,756.74 	167	70	 5.85 
9:00:05 PM	 49.271353 	 (123.254004)		 13,761.73 	167	35	 4.99 
9:00:06 PM	 49.271414 	 (123.253981)		 13,766.50 	167	0	 4.77 
9:00:07 PM	 49.271458 	 (123.253984)		 13,770.97 	166	0	 4.47 
9:00:08 PM	 49.271516 	 (123.253993)		 13,775.55 	166	79	 4.58 
9:00:09 PM	 49.271571 	 (123.253998)		 13,780.56 	166	86	 5.01 
9:00:10 PM	 49.271630 	 (123.254009)		 13,786.12 	166	90	 5.56 
9:00:11 PM	 49.271690 	 (123.254015)		 13,792.00 	165	82	 5.88 
9:00:12 PM	 49.271748 	 (123.254020)		 13,798.21 	165	80	 6.21 
9:00:13 PM	 49.271808 	 (123.254032)		 13,804.75 	165	78	 6.54 
9:00:14 PM	 49.271872 	 (123.254036)		 13,811.65 	164	80	 6.90 
9:00:15 PM	 49.271934 	 (123.254041)		 13,818.73 	164	79	 7.08 
9:00:16 PM	 49.272000 	 (123.254049)		 13,826.07 	164	77	 7.34 
9:00:17 PM	 49.272067 	 (123.254062)		 13,833.71 	164	77	 7.64 
9:00:18 PM	 49.272134 	 (123.254073)		 13,841.59 	163	77	 7.88 
9:00:19 PM	 49.272203 	 (123.254093)		 13,849.71 	163	19	 8.12 
9:00:20 PM	 49.272275 	 (123.254112)		 13,857.86 	162	0	 8.15 
9:00:21 PM	 49.272352 	 (123.254129)		 13,866.31 	162	0	 8.45 
9:00:22 PM	 49.272435 	 (123.254145)		 13,874.82 	162	0	 8.51 
9:00:23 PM	 49.272512 	 (123.254169)		 13,883.56 	161	0	 8.74 
9:00:24 PM	 49.272591 	 (123.254191)		 13,892.31 	160	0	 8.75 
9:00:25 PM	 49.272667 	 (123.254207)		 13,901.17 	160	0	 8.86 
9:00:26 PM	 49.272748 	 (123.254214)		 13,909.99 	159	0	 8.82 
9:00:27 PM	 49.272827 	 (123.254214)		 13,918.92 	159	0	 8.93 
9:00:28 PM	 49.272908 	 (123.254215)		 13,927.93 	158	0	 9.01 
9:00:29 PM	 49.272987 	 (123.254212)		 13,937.01 	158	0	 9.08 
9:00:30 PM	 49.273065 	 (123.254198)		 13,946.09 	157	0	 9.08 
9:00:31 PM	 49.273143 	 (123.254175)		 13,955.18 	156	0	 9.09 
9:00:32 PM	 49.273222 	 (123.254143)		 13,964.30 	155	0	 9.12 
9:00:33 PM	 49.273299 	 (123.254103)		 13,973.34 	154	0	 9.04 
9:00:34 PM	 49.273372 	 (123.254058)		 13,982.31 	153	0	 8.97 
9:00:35 PM	 49.273441 	 (123.253990)		 13,991.28 	153	0	 8.97 
9:00:36 PM	 49.273509 	 (123.253919)		 14,000.29 	151	0	 9.01 
9:00:37 PM	 49.273578 	 (123.253843)		 14,009.33 	151	0	 9.04 
9:00:38 PM	 49.273645 	 (123.253762)		 14,018.37 	150	0	 9.04 
9:00:39 PM	 49.273711 	 (123.253665)		 14,027.49 	149	0	 9.12 
9:00:40 PM	 49.273775 	 (123.253566)		 14,036.69 	149	92	 9.20 
9:00:41 PM	 49.273829 	 (123.253466)		 14,045.89 	148	93	 9.20 
9:00:42 PM	 49.273877 	 (123.253360)		 14,055.17 	148	93	 9.28 
9:00:43 PM	 49.273920 	 (123.253254)		 14,064.37 	147	93	 9.20 
