Time	 Latitude 	 Longitude 	Alt.(M)	 Dist.(M) 	HR (Bpm)	Cadence	 Speed (m/s) 	 Speed (km/h) 
7:29:55 PM	 49.276863 	 (123.249364)	24.60000038	 5,884.35 	159	76	 5.1899 	 18.6838 
7:29:56 PM	 49.276832 	 (123.249415)	25	 5,889.16 	160	74	 4.8101 	 17.3162 
7:29:57 PM	 49.276802 	 (123.249464)	25.39999962	 5,894.08 	160	74	 4.9199 	 17.7117 
7:29:58 PM	 49.276773 	 (123.249512)	25.39999962	 5,898.99 	160	74	 4.9102 	 17.6766 
7:29:59 PM	 49.276744 	 (123.249559)	25.39999962	 5,903.87 	159	73	 4.8799 	 17.5676 
7:30:00 PM	 49.276714 	 (123.249601)	25.79999924	 5,908.72 	159	73	 4.8501 	 17.4604 
7:30:01 PM	 49.276679 	 (123.249645)	26.20000076	 5,913.53 	160	72	 4.8096 	 17.3145 
7:30:02 PM	 49.276647 	 (123.249685)	26.60000038	 5,918.26 	160	72	 4.7300 	 17.0279 
7:30:03 PM	 49.276617 	 (123.249721)	27	 5,923.01 	159	71	 4.7500 	 17.1000 
7:30:04 PM	 49.276588 	 (123.249755)	27.39999962	 5,927.71 	159	71	 4.7002 	 16.9207 
7:30:05 PM	 49.276555 	 (123.249794)	27.39999962	 5,932.46 	159	70	 4.7500 	 17.1000 
7:30:06 PM	 49.276520 	 (123.249834)	27.39999962	 5,937.12 	159	71	 4.6602 	 16.7766 
7:30:07 PM	 49.276487 	 (123.249872)	28	 5,941.81 	160	72	 4.6899 	 16.8838 
7:30:08 PM	 49.276448 	 (123.249902)	28.39999962	 5,946.57 	160	71	 4.7598 	 17.1352 
7:30:09 PM	 49.276416 	 (123.249938)	28.79999924	 5,951.31 	160	72	 4.7402 	 17.0648 
7:30:10 PM	 49.276379 	 (123.249974)	29.39999962	 5,956.07 	160	71	 4.7598 	 17.1352 
7:30:11 PM	 49.276345 	 (123.250007)	29.79999924	 5,960.81 	160	71	 4.7402 	 17.0648 
7:30:12 PM	 49.276310 	 (123.250033)	29.79999924	 5,965.51 	160	69	 4.6997 	 16.9189 
7:30:13 PM	 49.276274 	 (123.250058)	30.20000076	 5,970.02 	160	69	 4.5103 	 16.2369 
7:30:14 PM	 49.276239 	 (123.250086)	30.60000038	 5,974.55 	160	68	 4.5298 	 16.3072 
7:30:15 PM	 49.276206 	 (123.250112)	31	 5,979.01 	160	68	 4.4600 	 16.0559 
7:30:16 PM	 49.276171 	 (123.250141)	31.39999962	 5,983.52 	160	68	 4.5103 	 16.2369 
7:30:17 PM	 49.276135 	 (123.250170)	31.79999924	 5,988.00 	160	68	 4.4800 	 16.1279 
7:30:18 PM	 49.276099 	 (123.250194)	31.79999924	 5,992.49 	160	67	 4.4902 	 16.1648 
7:30:19 PM	 49.276065 	 (123.250220)	31.79999924	 5,996.92 	160	67	 4.4297 	 15.9469 
7:30:20 PM	 49.276028 	 (123.250246)	31.79999924	 6,001.42 	160	68	 4.5000 	 16.2000 
7:30:21 PM	 49.275990 	 (123.250271)	32.20000076	 6,005.89 	160	69	 4.4702 	 16.0928 
7:30:22 PM	 49.275951 	 (123.250297)	32.59999847	 6,010.48 	160	69	 4.5898 	 16.5234 
7:30:23 PM	 49.275914 	 (123.250321)	33.20000076	 6,015.05 	160	70	 4.5698 	 16.4514 
7:30:24 PM	 49.275876 	 (123.250345)	33.59999847	 6,019.65 	159	69	 4.6001 	 16.5604 
7:30:25 PM	 49.275838 	 (123.250373)	34	 6,024.20 	160	67	 4.5503 	 16.3811 
7:30:26 PM	 49.275800 	 (123.250401)	34	 6,028.66 	159	67	 4.4600 	 16.0559 
7:30:27 PM	 49.275760 	 (123.250425)	34	 6,033.13 	159	69	 4.4697 	 16.0910 
7:30:28 PM	 49.275719 	 (123.250452)	34	 6,037.77 	159	71	 4.6401 	 16.7045 
7:30:29 PM	 49.275680 	 (123.250480)	34	 6,042.41 	159	70	 4.6401 	 16.7045 
7:30:30 PM	 49.275647 	 (123.250511)	34.40000153	 6,047.11 	159	71	 4.6997 	 16.9189 
7:30:31 PM	 49.275607 	 (123.250539)	34.79999924	 6,051.80 	159	70	 4.6899 	 16.8838 
7:30:32 PM	 49.275571 	 (123.250574)	35.20000076	 6,056.41 	159	70	 4.6104 	 16.5973 
7:30:33 PM	 49.275539 	 (123.250613)	35.59999847	 6,061.05 	158	70	 4.6396 	 16.7027 
7:30:34 PM	 49.275510 	 (123.250656)	36	 6,065.75 	159	71	 4.7002 	 16.9207 
7:30:35 PM	 49.275479 	 (123.250704)	36	 6,070.47 	158	71	 4.7202 	 16.9928 
7:30:36 PM	 49.275452 	 (123.250753)	36	 6,075.25 	158	72	 4.7798 	 17.2072 
7:30:37 PM	 49.275432 	 (123.250813)	36	 6,080.05 	158	74	 4.7998 	 17.2793 
7:30:38 PM	 49.275413 	 (123.250875)	36	 6,084.98 	158	76	 4.9302 	 17.7486 
7:30:39 PM	 49.275399 	 (123.250937)	36	 6,089.98 	158	75	 5.0000 	 18.0000 
7:30:40 PM	 49.275388 	 (123.251008)	36	 6,095.01 	158	77	 5.0298 	 18.1072 
7:30:41 PM	 49.275378 	 (123.251080)	36	 6,100.16 	158	77	 5.1504 	 18.5414 
7:30:42 PM	 49.275367 	 (123.251149)	36	 6,105.28 	158	78	 5.1196 	 18.4307 
7:30:43 PM	 49.275359 	 (123.251220)	36	 6,110.55 	158	80	 5.2700 	 18.9721 
7:30:44 PM	 49.275351 	 (123.251293)	36	 6,115.85 	158	80	 5.3003 	 19.0811 
7:30:45 PM	 49.275341 	 (123.251364)	36	 6,121.14 	158	79	 5.2900 	 19.0441 
7:30:46 PM	 49.275332 	 (123.251431)	36.40000153	 6,126.37 	157	79	 5.2300 	 18.8279 
7:30:47 PM	 49.275319 	 (123.251499)	36.79999924	 6,131.56 	157	77	 5.1899 	 18.6838 
7:30:48 PM	 49.275303 	 (123.251563)	37.20000076	 6,136.66 	158	76	 5.1001 	 18.3604 
7:30:49 PM	 49.275285 	 (123.251626)	37.59999847	 6,141.72 	157	75	 5.0601 	 18.2162 
7:30:50 PM	 49.275263 	 (123.251684)	38	 6,146.73 	157	74	 5.0098 	 18.0352 
7:30:51 PM	 49.275241 	 (123.251742)	38.59999847	 6,151.61 	157	73	 4.8799 	 17.5676 
7:30:52 PM	 49.275217 	 (123.251793)	39	 6,156.41 	157	72	 4.8003 	 17.2811 
7:30:53 PM	 49.275183 	 (123.251837)	39.40000153	 6,161.19 	158	72	 4.7798 	 17.2072 
7:30:54 PM	 49.275152 	 (123.251881)	39.79999924	 6,165.96 	157	73	 4.7700 	 17.1721 
7:30:55 PM	 49.275119 	 (123.251920)	40.40000153	 6,170.85 	157	73	 4.8901 	 17.6045 
7:30:56 PM	 49.275081 	 (123.251954)	40.40000153	 6,175.61 	157	72	 4.7598 	 17.1352 
7:30:57 PM	 49.275044 	 (123.251983)	40.40000153	 6,180.41 	157	70	 4.8003 	 17.2811 
7:30:58 PM	 49.275006 	 (123.252010)	40.40000153	 6,185.14 	157	78	 4.7300 	 17.0279 
7:30:59 PM	 49.274965 	 (123.252034)	40.40000153	 6,189.98 	157	72	 4.8398 	 17.4234 
7:31:00 PM	 49.274924 	 (123.252056)	40.40000153	 6,194.84 	157	72	 4.8599 	 17.4955 
7:31:01 PM	 49.274883 	 (123.252078)	40.79999924	 6,199.63 	157	73	 4.7900 	 17.2441 
7:31:02 PM	 49.274840 	 (123.252097)	41.20000076	 6,204.48 	157	75	 4.8501 	 17.4604 
7:31:03 PM	 49.274797 	 (123.252120)	41.79999924	 6,209.38 	157	74	 4.8999 	 17.6396 
7:31:04 PM	 49.274756 	 (123.252141)	42.20000076	 6,214.31 	157	75	 4.9302 	 17.7486 
7:31:05 PM	 49.274714 	 (123.252165)	42.59999847	 6,219.33 	157	76	 5.0200 	 18.0721 
7:31:06 PM	 49.274671 	 (123.252184)	42.59999847	 6,224.33 	157	77	 5.0000 	 18.0000 
7:31:07 PM	 49.274628 	 (123.252206)	42.59999847	 6,229.48 	156	79	 5.1499 	 18.5396 
7:31:08 PM	 49.274583 	 (123.252232)	42.59999847	 6,234.69 	156	78	 5.2100 	 18.7559 
7:31:09 PM	 49.274538 	 (123.252255)	42.59999847	 6,239.87 	157	80	 5.1802 	 18.6486 
7:31:10 PM	 49.274495 	 (123.252282)	42.59999847	 6,245.13 	156	80	 5.2598 	 18.9352 
7:31:11 PM	 49.274450 	 (123.252313)	42.59999847	 6,250.38 	156	80	 5.2500 	 18.9000 
7:31:12 PM	 49.274409 	 (123.252348)	42.59999847	 6,255.68 	156	82	 5.3003 	 19.0811 
7:31:13 PM	 49.274367 	 (123.252386)	42.59999847	 6,261.02 	156	82	 5.3398 	 19.2234 
7:31:14 PM	 49.274326 	 (123.252442)	43.20000076	 6,266.44 	156	83	 5.4199 	 19.5117 
7:31:15 PM	 49.274287 	 (123.252489)	43.59999847	 6,271.95 	156	84	 5.5103 	 19.8369 
7:31:16 PM	 49.274249 	 (123.252542)	44	 6,277.57 	156	86	 5.6196 	 20.2307 
7:31:17 PM	 49.274209 	 (123.252593)	44.40000153	 6,283.19 	156	88	 5.6201 	 20.2324 
7:31:18 PM	 49.274179 	 (123.252663)	44.40000153	 6,289.11 	156	91	 5.9250 	 21.3302 
7:31:19 PM	 49.274148 	 (123.252733)	45	 6,295.04 	155	86	 5.9250 	 21.3302 
7:31:20 PM	 49.274121 	 (123.252805)	45	 6,301.22 	155	85	 6.1802 	 22.2486 
7:31:21 PM	 49.274092 	 (123.252886)	45	 6,307.56 	155	86	 6.3398 	 22.8234 
7:31:22 PM	 49.274066 	 (123.252973)	45	 6,314.09 	155	90	 6.5298 	 23.5072 
7:31:23 PM	 49.274040 	 (123.253056)	45	 6,320.76 	155	92	 6.6699 	 24.0117 
7:31:24 PM	 49.274014 	 (123.253140)	45	 6,327.66 	155	92	 6.9004 	 24.8414 
7:31:25 PM	 49.273986 	 (123.253223)	45	 6,334.48 	155	92	 6.8198 	 24.5514 
7:31:26 PM	 49.273958 	 (123.253305)	45	 6,341.30 	155	92	 6.8198 	 24.5514 
7:31:27 PM	 49.273924 	 (123.253394)	45	 6,348.14 	155	92	 6.8403 	 24.6252 
7:31:28 PM	 49.273893 	 (123.253473)	45	 6,354.97 	155	92	 6.8301 	 24.5883 
7:31:29 PM	 49.273857 	 (123.253552)	45	 6,361.80 	154	92	 6.8296 	 24.5865 
7:31:30 PM	 49.273821 	 (123.253629)	45	 6,368.60 	154	80	 6.8003 	 24.4811 
7:31:31 PM	 49.273782 	 (123.253695)	45	 6,375.36 	154	81	 6.7598 	 24.3352 
7:31:32 PM	 49.273742 	 (123.253760)	45	 6,382.20 	154	81	 6.8403 	 24.6252 
7:31:33 PM	 49.273701 	 (123.253824)	45	 6,388.99 	154	80	 6.7900 	 24.4441 
7:31:34 PM	 49.273653 	 (123.253878)	45	 6,395.74 	154	81	 6.7500 	 24.3000 
7:31:35 PM	 49.273608 	 (123.253935)	45	 6,402.51 	154	81	 6.7695 	 24.3703 
7:31:36 PM	 49.273557 	 (123.253987)	45	 6,409.29 	154	81	 6.7803 	 24.4090 
7:31:37 PM	 49.273509 	 (123.254035)	45	 6,416.07 	154	80	 6.7798 	 24.4072 
7:31:38 PM	 49.273455 	 (123.254080)	45.40000153	 6,422.81 	154	81	 6.7402 	 24.2648 
7:31:39 PM	 49.273399 	 (123.254127)	45.79999924	 6,429.61 	153	81	 6.7998 	 24.4793 
7:31:40 PM	 49.273343 	 (123.254169)	46.20000076	 6,436.50 	153	82	 6.8901 	 24.8045 
7:31:41 PM	 49.273287 	 (123.254203)	46.59999847	 6,443.35 	153	81	 6.8501 	 24.6604 
7:31:42 PM	 49.273228 	 (123.254234)	47	 6,450.13 	153	80	 6.7798 	 24.4072 
7:31:43 PM	 49.273174 	 (123.254260)	47	 6,457.02 	153	81	 6.8901 	 24.8045 
7:31:44 PM	 49.273118 	 (123.254284)	47	 6,463.82 	153	81	 6.7998 	 24.4793 
7:31:45 PM	 49.273060 	 (123.254305)	47	 6,470.54 	153	81	 6.7202 	 24.1928 
7:31:46 PM	 49.273002 	 (123.254320)	47	 6,477.25 	153	80	 6.7100 	 24.1559 
7:31:47 PM	 49.272941 	 (123.254331)	47.40000153	 6,483.97 	153	80	 6.7202 	 24.1928 
7:31:48 PM	 49.272883 	 (123.254335)	47.79999924	 6,490.75 	153	80	 6.7798 	 24.4072 
7:31:49 PM	 49.272823 	 (123.254337)	48.20000076	 6,497.60 	153	82	 6.8501 	 24.6604 
7:31:50 PM	 49.272766 	 (123.254340)	48.59999847	 6,504.42 	153	82	 6.8198 	 24.5514 
7:31:51 PM	 49.272706 	 (123.254338)	49	 6,511.20 	153	81	 6.7803 	 24.4090 
7:31:52 PM	 49.272649 	 (123.254332)	49	 6,517.98 	152	80	 6.7798 	 24.4072 
7:31:53 PM	 49.272593 	 (123.254322)	49	 6,524.56 	152	76	 6.5801 	 23.6883 
7:31:54 PM	 49.272538 	 (123.254315)	49	 6,530.93 	152	74	 6.3701 	 22.9324 
7:31:55 PM	 49.272481 	 (123.254310)	49	 6,537.09 	152	80	 6.1597 	 22.1748 
7:31:56 PM	 49.272421 	 (123.254303)	49	 6,543.68 	152	81	 6.5903 	 23.7252 
7:31:57 PM	 49.272360 	 (123.254298)	49	 6,550.54 	152	82	 6.8599 	 24.6955 
7:31:58 PM	 49.272294 	 (123.254299)	49	 6,557.53 	153	84	 6.9897 	 25.1631 
7:31:59 PM	 49.272232 	 (123.254297)	49	 6,564.65 	153	84	 7.1201 	 25.6324 
7:32:00 PM	 49.272167 	 (123.254287)	49	 6,571.72 	153	86	 7.0703 	 25.4531 
7:32:01 PM	 49.272107 	 (123.254281)	49.40000153	 6,578.89 	153	86	 7.1699 	 25.8117 
7:32:02 PM	 49.272045 	 (123.254276)	49.79999924	 6,586.06 	154	86	 7.1699 	 25.8117 
7:32:03 PM	 49.271981 	 (123.254263)	50.20000076	 6,593.30 	154	86	 7.2397 	 26.0631 
7:32:04 PM	 49.271917 	 (123.254250)	50.59999847	 6,600.49 	154	85	 7.1904 	 25.8855 
7:32:05 PM	 49.271853 	 (123.254232)	51.20000076	 6,607.76 	155	86	 7.2695 	 26.1703 
7:32:06 PM	 49.271791 	 (123.254208)	51.20000076	 6,615.02 	155	87	 7.2603 	 26.1369 
7:32:07 PM	 49.271731 	 (123.254180)	51.20000076	 6,622.34 	156	86	 7.3198 	 26.3514 
7:32:08 PM	 49.271669 	 (123.254162)	51.20000076	 6,629.48 	156	84	 7.1401 	 25.7045 
7:32:09 PM	 49.271602 	 (123.254144)	51.20000076	 6,636.56 	157	84	 7.0801 	 25.4883 
7:32:10 PM	 49.271533 	 (123.254134)	51.59999847	 6,643.68 	157	85	 7.1201 	 25.6324 
7:32:11 PM	 49.271468 	 (123.254132)	52	 6,650.84 	158	84	 7.1597 	 25.7748 
7:32:12 PM	 49.271382 	 (123.254088)	53.59999847	 6,658.45 	157	57	 7.6104 	 27.3973 
7:32:18 PM	 49.271382 	 (123.254088)	53.59999847	 6,666.05 	157	57	 1.2666 	 4.5598 
7:32:19 PM	 49.271551 	 (123.254004)	54	 6,689.70 	157	0	 23.6504 	 85.1414 
7:32:20 PM	 49.271590 	 (123.254009)	54.40000153	 6,694.08 	156	0	 4.3799 	 15.7676 
7:32:21 PM	 49.271629 	 (123.254011)	55	 6,698.76 	156	16	 4.6797 	 16.8469 
7:32:22 PM	 49.271672 	 (123.254018)	55.40000153	 6,703.68 	155	62	 4.9204 	 17.7135 
7:32:23 PM	 49.271717 	 (123.254024)	55.40000153	 6,708.90 	155	58	 5.2197 	 18.7910 
7:32:24 PM	 49.271761 	 (123.254029)	54.79999924	 6,714.36 	154	60	 5.4600 	 19.6559 
7:32:25 PM	 49.271811 	 (123.254038)	54.40000153	 6,720.08 	154	64	 5.7202 	 20.5928 
7:32:26 PM	 49.271860 	 (123.254048)	54	 6,726.09 	153	64	 6.0098 	 21.6352 
7:32:27 PM	 49.271923 	 (123.254059)	53.59999847	 6,732.36 	152	62	 6.2700 	 22.5721 
7:32:28 PM	 49.271980 	 (123.254064)	53	 6,738.73 	152	64	 6.3701 	 22.9324 
7:32:29 PM	 49.272042 	 (123.254068)	53	 6,745.26 	152	67	 6.5298 	 23.5072 
7:32:30 PM	 49.272101 	 (123.254077)	53	 6,752.15 	151	72	 6.8901 	 24.8045 
7:32:31 PM	 49.272154 	 (123.254094)	52.59999847	 6,759.08 	150	73	 6.9302 	 24.9486 
7:32:32 PM	 49.272220 	 (123.254105)	52	 6,766.30 	150	69	 7.2197 	 25.9910 
7:32:33 PM	 49.272289 	 (123.254111)	51.59999847	 6,773.54 	149	72	 7.2402 	 26.0648 
7:32:34 PM	 49.272355 	 (123.254119)	51.20000076	 6,780.82 	148	73	 7.2798 	 26.2072 
7:32:35 PM	 49.272421 	 (123.254128)	50.59999847	 6,788.41 	147	74	 7.5903 	 27.3252 
7:32:36 PM	 49.272491 	 (123.254138)	50.59999847	 6,796.18 	147	75	 7.7700 	 27.9721 
7:32:37 PM	 49.272560 	 (123.254179)	50.59999847	 6,804.15 	146	77	 7.9697 	 28.6910 
7:32:38 PM	 49.272638 	 (123.254201)	50.59999847	 6,812.18 	146	71	 8.0303 	 28.9090 
7:32:39 PM	 49.272717 	 (123.254202)	50.59999847	 6,820.46 	145	71	 8.2798 	 29.8072 
7:32:40 PM	 49.272800 	 (123.254193)	50.20000076	 6,828.80 	144	53	 8.3398 	 30.0234 
7:32:41 PM	 49.272878 	 (123.254182)	49.79999924	 6,837.35 	143	0	 8.5503 	 30.7811 
7:32:42 PM	 49.272965 	 (123.254169)	49.40000153	 6,845.90 	142	0	 8.5498 	 30.7793 
7:32:43 PM	 49.273049 	 (123.254153)	48.79999924	 6,854.45 	142	0	 8.5503 	 30.7811 
7:32:44 PM	 49.273127 	 (123.254125)	48.40000153	 6,862.93 	141	0	 8.4800 	 30.5279 
7:32:45 PM	 49.273207 	 (123.254088)	48.40000153	 6,871.41 	140	0	 8.4800 	 30.5279 
7:32:46 PM	 49.273283 	 (123.254047)	48.40000153	 6,879.96 	139	0	 8.5498 	 30.7793 
7:32:47 PM	 49.273359 	 (123.254001)	48	 6,888.34 	139	0	 8.3799 	 30.1676 
7:32:48 PM	 49.273429 	 (123.253944)	47.59999847	 6,896.75 	138	0	 8.4102 	 30.2766 
7:32:49 PM	 49.273500 	 (123.253889)	47.20000076	 6,905.23 	137	0	 8.4800 	 30.5279 
7:32:50 PM	 49.273564 	 (123.253825)	46.79999924	 6,913.61 	137	0	 8.3799 	 30.1676 
7:32:51 PM	 49.273626 	 (123.253748)	46.40000153	 6,921.99 	136	0	 8.3804 	 30.1693 
7:32:52 PM	 49.273690 	 (123.253669)	46.40000153	 6,930.37 	135	0	 8.3799 	 30.1676 
7:32:53 PM	 49.273744 	 (123.253583)	46.40000153	 6,938.74 	134	0	 8.3701 	 30.1324 
7:32:54 PM	 49.273797 	 (123.253489)	46.40000153	 6,946.96 	133	0	 8.2197 	 29.5910 
7:32:55 PM	 49.273851 	 (123.253403)	46.40000153	 6,955.34 	132	0	 8.3799 	 30.1676 
7:32:56 PM	 49.273900 	 (123.253311)	46.40000153	 6,963.62 	133	0	 8.2803 	 29.8090 
7:32:57 PM	 49.273945 	 (123.253214)	46.40000153	 6,971.90 	133	0	 8.2798 	 29.8072 
7:32:58 PM	 49.273985 	 (123.253123)	46.40000153	 6,980.05 	133	0	 8.1499 	 29.3396 
7:32:59 PM	 49.274017 	 (123.253028)	46.40000153	 6,988.11 	133	0	 8.0601 	 29.0162 
7:33:00 PM	 49.274043 	 (123.252907)	46.40000153	 6,996.14 	132	0	 8.0303 	 28.9090 
7:33:01 PM	 49.274084 	 (123.252799)	46.40000153	 7,004.05 	132	0	 7.9097 	 28.4748 
7:33:02 PM	 49.274127 	 (123.252709)	46.40000153	 7,011.87 	131	0	 7.8203 	 28.1531 
7:33:03 PM	 49.274172 	 (123.252619)	46	 7,019.46 	131	0	 7.5898 	 27.3234 
7:33:04 PM	 49.274202 	 (123.252528)	45.40000153	 7,027.14 	131	33	 7.6802 	 27.6486 
7:33:05 PM	 49.274243 	 (123.252446)	45	 7,034.73 	131	67	 7.5898 	 27.3234 
7:33:06 PM	 49.274291 	 (123.252369)	44.59999847	 7,042.17 	131	67	 7.4399 	 26.7838 
7:33:07 PM	 49.274350 	 (123.252301)	44.20000076	 7,049.87 	131	67	 7.7002 	 27.7207 
7:33:08 PM	 49.274408 	 (123.252245)	44.20000076	 7,057.50 	130	68	 7.6299 	 27.4676 
7:33:09 PM	 49.274463 	 (123.252178)	44.20000076	 7,065.32 	130	70	 7.8198 	 28.1514 
7:33:10 PM	 49.274521 	 (123.252130)	44.20000076	 7,073.08 	130	69	 7.7603 	 27.9369 
7:33:11 PM	 49.274582 	 (123.252092)	44.20000076	 7,081.00 	129	71	 7.9199 	 28.5117 
7:33:12 PM	 49.274656 	 (123.252063)	44.20000076	 7,089.05 	128	71	 8.0498 	 28.9793 
7:33:13 PM	 49.274727 	 (123.252035)	44.20000076	 7,097.08 	128	73	 8.0303 	 28.9090 
7:33:14 PM	 49.274802 	 (123.252004)	44.20000076	 7,105.32 	128	72	 8.2397 	 29.6631 
7:33:15 PM	 49.274877 	 (123.251976)	43.79999924	 7,113.67 	128	74	 8.3501 	 30.0604 
7:33:16 PM	 49.274955 	 (123.251944)	43.40000153	 7,121.98 	128	75	 8.3101 	 29.9162 
7:33:17 PM	 49.275025 	 (123.251899)	43	 7,130.53 	127	76	 8.5498 	 30.7793 
7:33:18 PM	 49.275097 	 (123.251838)	42.40000153	 7,139.26 	127	71	 8.7300 	 31.4279 
7:33:19 PM	 49.275164 	 (123.251760)	42	 7,148.49 	127	69	 9.2305 	 33.2297 
7:33:20 PM	 49.275226 	 (123.251671)	41.59999847	 7,157.64 	127	69	 9.1499 	 32.9396 
7:33:21 PM	 49.275279 	 (123.251558)	41.20000076	 7,166.98 	125	17	 9.3398 	 33.6234 
7:33:22 PM	 49.275321 	 (123.251436)	40.79999924	 7,176.75 	125	0	 9.7700 	 35.1721 
7:33:23 PM	 49.275344 	 (123.251301)	40.40000153	 7,186.86 	124	0	 10.1099 	 36.3955 
7:33:24 PM	 49.275360 	 (123.251153)	39.79999924	 7,197.13 	123	0	 10.2700 	 36.9721 
7:33:25 PM	 49.275375 	 (123.251001)	39.20000076	 7,207.56 	123	0	 10.4302 	 37.5486 
7:33:26 PM	 49.275395 	 (123.250864)	38.59999847	 7,218.04 	122	0	 10.4800 	 37.7279 
7:33:27 PM	 49.275427 	 (123.250724)	38	 7,228.54 	122	0	 10.5000 	 37.8000 
7:33:28 PM	 49.275476 	 (123.250599)	37.40000153	 7,239.19 	122	0	 10.6499 	 38.3396 
7:33:29 PM	 49.275534 	 (123.250487)	37.40000153	 7,249.95 	121	0	 10.7603 	 38.7369 
7:33:30 PM	 49.275609 	 (123.250392)	37.40000153	 7,260.73 	121	0	 10.7798 	 38.8072 
7:33:31 PM	 49.275707 	 (123.250335)	37.40000153	 7,271.55 	121	0	 10.8198 	 38.9514 
7:33:32 PM	 49.275797 	 (123.250280)	36.79999924	 7,282.49 	121	0	 10.9404 	 39.3855 
7:33:33 PM	 49.275895 	 (123.250216)	36.40000153	 7,293.52 	121	0	 11.0298 	 39.7072 
7:33:34 PM	 49.275989 	 (123.250153)	36	 7,304.65 	121	0	 11.1299 	 40.0676 
7:33:35 PM	 49.276080 	 (123.250086)	35.40000153	 7,316.00 	120	0	 11.3501 	 40.8604 
7:33:36 PM	 49.276179 	 (123.250017)	34.79999924	 7,327.54 	120	0	 11.5400 	 41.5441 
7:33:37 PM	 49.276279 	 (123.249947)	34.20000076	 7,339.51 	119	0	 11.9697 	 43.0910 
7:33:38 PM	 49.276370 	 (123.249872)	33.40000153	 7,351.14 	118	0	 11.6304 	 41.8693 
7:33:39 PM	 49.276467 	 (123.249784)	32.59999847	 7,363.19 	118	0	 12.0498 	 43.3793 
7:33:40 PM	 49.276562 	 (123.249689)	31.79999924	 7,375.33 	117	0	 12.1401 	 43.7045 
7:33:41 PM	 49.276655 	 (123.249586)	30.79999924	 7,387.68 	118	0	 12.3501 	 44.4604 
7:33:42 PM	 49.276745 	 (123.249472)	29.79999924	 7,400.24 	118	0	 12.5601 	 45.2162 
7:33:43 PM	 49.276825 	 (123.249351)	28.79999924	 7,412.96 	118	0	 12.7197 	 45.7910 
7:33:44 PM	 49.276910 	 (123.249225)	27.79999924	 7,425.80 	118	0	 12.8398 	 46.2234 
7:33:45 PM	 49.276991 	 (123.249093)	27.20000076	 7,438.75 	118	0	 12.9502 	 46.6207 
7:33:46 PM	 49.277044 	 (123.248913)	26.60000038	 7,451.79 	118	0	 13.0400 	 46.9441 
7:33:47 PM	 49.277105 	 (123.248753)	26	 7,464.86 	117	0	 13.0698 	 47.0514 
7:33:48 PM	 49.277164 	 (123.248590)	25.20000076	 7,478.06 	115	0	 13.2002 	 47.5207 
7:33:49 PM	 49.277227 	 (123.248419)	24.39999962	 7,491.30 	115	0	 13.2397 	 47.6631 
7:33:50 PM	 49.277280 	 (123.248260)	23.60000038	 7,504.58 	114	0	 13.2803 	 47.8090 
7:33:51 PM	 49.277339 	 (123.248096)	22.79999924	 7,517.90 	114	0	 13.3198 	 47.9514 
7:33:52 PM	 49.277398 	 (123.247922)	22.20000076	 7,531.23 	115	0	 13.3301 	 47.9883 
7:33:53 PM	 49.277449 	 (123.247765)	21.39999962	 7,544.59 	115	0	 13.3599 	 48.0955 
7:33:54 PM	 49.277506 	 (123.247595)	20.39999962	 7,557.91 	116	0	 13.3203 	 47.9531 
7:33:55 PM	 49.277564 	 (123.247435)	19.39999962	 7,571.15 	116	0	 13.2397 	 47.6631 
7:33:56 PM	 49.277623 	 (123.247281)	18.60000038	 7,584.38 	115	0	 13.2300 	 47.6279 
7:33:57 PM	 49.277687 	 (123.247117)	17.60000038	 7,597.89 	115	0	 13.5103 	 48.6369 
7:33:58 PM	 49.277749 	 (123.246959)	16.60000038	 7,611.31 	114	0	 13.4199 	 48.3117 
7:33:59 PM	 49.277818 	 (123.246803)	16	 7,624.74 	113	0	 13.4302 	 48.3486 
7:34:00 PM	 49.277888 	 (123.246647)	15.19999981	 7,638.42 	112	0	 13.6797 	 49.2469 
7:34:01 PM	 49.277960 	 (123.246486)	14.39999962	 7,652.14 	113	0	 13.7202 	 49.3928 
7:34:02 PM	 49.278027 	 (123.246336)	13.80000019	 7,666.14 	113	0	 14.0000 	 50.4000 
7:34:03 PM	 49.278098 	 (123.246180)	13.19999981	 7,679.61 	114	0	 13.4697 	 48.4910 
7:34:04 PM	 49.278164 	 (123.246031)	12.60000038	 7,693.07 	114	0	 13.4600 	 48.4559 
7:34:05 PM	 49.278240 	 (123.245871)	12	 7,706.83 	114	0	 13.7603 	 49.5369 
7:34:06 PM	 49.278314 	 (123.245711)	11.39999962	 7,720.70 	114	0	 13.8701 	 49.9324 
7:34:07 PM	 49.278384 	 (123.245555)	10.60000038	 7,734.75 	114	0	 14.0498 	 50.5793 
7:34:08 PM	 49.278455 	 (123.245391)	9.800000191	 7,748.79 	113	0	 14.0400 	 50.5441 
7:34:09 PM	 49.278517 	 (123.245241)	8.800000191	 7,762.93 	112	0	 14.1401 	 50.9045 
7:34:10 PM	 49.278585 	 (123.245082)	7.800000191	 7,776.52 	110	0	 13.5898 	 48.9234 
7:34:11 PM	 49.278651 	 (123.244927)	6.800000191	 7,790.29 	109	0	 13.7700 	 49.5721 
7:34:12 PM	 49.278723 	 (123.244764)	5.800000191	 7,804.07 	109	0	 13.7798 	 49.6072 
7:34:13 PM	 49.278794 	 (123.244603)	4.800000191	 7,818.02 	109	0	 13.9502 	 50.2207 
